catalog_number,common_name,scientific_name,photographer,date,year,rating,num_ratings,location
134118971,Swan Goose (Domestic type),Anser cygnoides (Domestic type),Thomas Doebel,2019-01-09,2019,4.91,23,Europe
610598009,Eurasian Siskin,Spinus spinus,Manuel García Ruiz,2023-10-31,2023,4.91,23,Europe
615596536,Short-eared Owl,Asio flammeus,Alexander Sapatsch,2024-03-03,2024,4.91,23,Europe
484488681,Worm-eating Warbler,Helmitheros vermivorum,Peter Schreck,2022-09-15,2022,4.91,82,North America
620406798,Sedge Warbler,Acrocephalus schoenobaenus,Andrej Bremer,2024-06-14,2024,4.91,23,Europe
476659751,Superb Fairywren,Malurus cyaneus,Robert Berry,2022-08-20,2022,4.91,32,Australia
455960091,Seaside Sparrow,Ammospiza maritima,Maxwell Ramey,2022-05-28,2022,4.91,53,North America
65826261,American Bittern,Botaurus lentiginosus,Sean Evans,2016-07-17,2016,4.9,135,North America
534649771,Purple-crowned Lorikeet,Psitteuteles porphyrocephalus,Zachary Flegg,2023-02-13,2023,4.9,21,Australia
153241561,Long-tailed Silky-flycatcher,Ptiliogonys caudatus,Leandro Arias Salazar,2019-04-21,2019,4.9,39,North America
525922251,Barnacle Goose,Branta leucopsis,Dan O'Brien,2023-01-19,2023,4.9,39,North America
615448987,Black-footed Albatross,Phoebastria nigripes,Hao Zheng,2024-02-28,2024,4.9,50,Asia
487665861,Bourke's Parrot,Neopsephotus bourkii,John  Edmond,2022-09-24,2022,4.9,21,Australia
548228531,Red-billed Oxpecker,Buphagus erythroryncha,Thomas Mourez,2023-03-05,2023,4.9,30,Africa
61453121,Lilac-breasted Roller,Coracias caudatus,Kenneth Trease,2017-05-17,2017,4.9,30,Africa
559342591,Collared Flycatcher,Ficedula albicollis,Noah Konopny Cohen,2023-04-14,2023,4.9,21,Asia
81371301,Wallcreeper,Tichodroma muraria,Lefteris Stavrakas,2018-01-07,2018,4.9,67,Europe
464524611,Ruffed Grouse,Bonasa umbellus,Yannick Fleury,2022-06-19,2022,4.9,51,North America
493305361,Golden Bowerbird,Prionodura newtoniana,Jenny Stiles,2022-09-30,2022,4.9,39,Australia
592481491,Black Tern,Chlidonias niger,Josiah Vandenberg,2023-07-08,2023,4.9,203,North America
423304341,Anna's Hummingbird,Calypte anna,Patricia Rose,2022-03-07,2022,4.9,130,North America
489977711,Streaked Shearwater,Calonectris leucomelas,Liang-Hsien 亮賢 Chiang 江,2022-10-01,2022,4.9,21,Asia
615382006,Indian Scops-Owl,Otus bakkamoena,Rahul Panda,2020-01-16,2020,4.9,29,Asia
357640671,Eastern Screech-Owl,Megascops asio,Ty Allen,2021-07-29,2021,4.9,62,North America
553869731,Egyptian Vulture,Neophron percnopterus,Peter Alexander,2023-04-05,2023,4.9,30,Europe
421565491,Ground Parrot,Pezoporus wallicus,Lachlan Hall,2022-02-24,2022,4.9,153,Australia
618006529,Blue Rock-Thrush (philippensis),Monticola solitarius philippensis,Jason Talbott,2024-04-26,2024,4.9,42,North America
475077311,Cory's/Scopoli's Shearwater,Calonectris borealis/diomedea,Fátima Garrido Ceacero,2022-05-07,2022,4.9,30,Europe
40316451,Little Woodswallow,Artamus minor,David Webb,2016-11-18,2016,4.9,42,Australia
625688868,White-throated Sparrow,Zonotrichia albicollis,Sasha Smith,2024-11-01,2024,4.9,60,North America
228108621,Virginia Rail,Rallus limicola,Cristina Araya,2020-04-26,2020,4.9,232,North America
132970561,Channel-billed Cuckoo,Scythrops novaehollandiae,Chris Barnes,2019-01-01,2019,4.9,21,Australia
100283261,Red-necked Grebe,Podiceps grisegena,Kathrine Burgsma,2018-05-14,2018,4.9,70,North America
422272151,Brahminy Starling,Sturnia pagodarum,Seth Miller,2022-03-05,2022,4.9,63,Asia
341610951,Marsh Warbler,Acrocephalus palustris,babur hakarar,2021-05-23,2021,4.9,21,Europe
558402791,Isabelline Shrike,Lanius isabellinus,Joel Soto,2023-04-15,2023,4.9,21,Europe
609345566,Pallid Swift,Apus pallidus,Friedemann Arndt,2022-10-23,2022,4.9,21,Europe
611799393,American Bittern,Botaurus lentiginosus,Mikey  Lutmerding,2023-12-02,2023,4.9,182,North America
511732101,European Robin,Erithacus rubecula,John  Bursnall,2022-12-10,2022,4.9,21,Europe
407585271,House Bunting,Emberiza sahari,ANDRÉS SERRANO LAVADO,2022-01-19,2022,4.9,29,Europe
401980111,White-headed Duck,Oxyura leucocephala,José A. Campos,2022-01-03,2022,4.9,21,Europe
124684111,Crested Treeswift,Hemiprocne coronata,Melvin Jaison,2017-05-08,2017,4.9,60,Asia
205956361,White-winged Snowfinch,Montifringilla nivalis,Juan José  Bazan Hiraldo,2019-11-19,2019,4.9,21,Europe
201824661,European Robin,Erithacus rubecula,Greg Baker,2017-12-11,2017,4.9,21,Europe
204941911,Little Penguin,Eudyptula minor,Nathalie SANTA MARIA,2019-01-21,2019,4.9,21,Australia
467371931,Bald Eagle,Haliaeetus leucocephalus,Sam  Eberhard,2022-07-14,2022,4.9,169,North America
535848441,Eastern Yellow Wagtail,Motacilla tschutschensis,Alex Colorado,2023-02-16,2023,4.9,30,Europe
248364381,Gray Goshawk,Tachyspiza novaehollandiae,Ken Crawley,2020-07-09,2020,4.9,48,Australia
507191441,Red-tailed Hawk,Buteo jamaicensis,Frederik Gustavsson,2022-11-24,2022,4.9,41,North America
182493621,Philadelphia Vireo,Vireo philadelphicus,Bill Thompson,2019-10-14,2019,4.9,87,North America
594411531,Common Merganser,Mergus merganser,Kevin Zhong,2023-07-15,2023,4.9,49,North America
524817841,Hen Harrier,Circus cyaneus,Tasos Tsonis,2023-01-12,2023,4.9,21,Europe
115751371,Vermilion Flycatcher,Pyrocephalus rubinus,Daniel Clark,2018-09-20,2018,4.9,145,North America
592799341,Eastern Kingbird,Tyrannus tyrannus,Vern Wilkins 🦉,2023-07-09,2023,4.9,49,North America
415306831,Gray-headed Fish-Eagle,Icthyophaga ichthyaetus,Danidu Geeganage,2021-12-25,2021,4.9,90,Asia
135513331,Winter Wren,Troglodytes hiemalis,Tobias Yoder,2019-01-16,2019,4.9,48,North America
615997605,Common Murre,Uria aalge,Bruno García,2024-02-03,2024,4.9,21,Europe
362413861,Eastern Phoebe,Sayornis phoebe,Gang Wu,2021-08-19,2021,4.9,102,North America
354736221,Purple Heron,Ardea purpurea,Daniel Melamed,2021-07-16,2021,4.9,62,Asia
431436791,Whimbrel,Numenius phaeopus,Michal Serdahely,2021-08-18,2021,4.9,21,Africa
547526821,Fynbos Buttonquail,Turnix hottentottus,Yves Gisseleire,2023-03-05,2023,4.9,21,Africa
193863851,Andean Gull,Chroicocephalus serranus,Marie O'Neill,2019-11-26,2019,4.9,52,South America
287096631,Cape Teal,Anas capensis,Gerd Schön,2017-04-18,2017,4.9,52,Africa
512445881,Blue-throated Flycatcher,Cyornis rubeculoides,Mahim B,2022-12-09,2022,4.9,31,Asia
223110621,Torrent Duck,Merganetta armata,Maria del Castillo,2019-02-04,2019,4.9,21,South America
524104461,Canyon Wren,Catherpes mexicanus,Jennifer Berger,2023-01-14,2023,4.9,68,North America
100440531,Eastern Spinebill,Acanthorhynchus tenuirostris,shorty w,2018-05-16,2018,4.9,30,Australia
183921691,Brown Quail,Synoicus ypsilophorus,Chris Rehberg  | Sydney Birding,2019-10-24,2019,4.9,30,Australia
410310451,Golden-crowned Sparrow,Zonotrichia atricapilla,Maxwell Giffen,2022-01-27,2022,4.9,49,North America
518020801,Brown Pelican,Pelecanus occidentalis,Jill Casperson,2022-12-29,2022,4.9,61,North America
626543189,Dark-bellied Cinclodes,Cinclodes patagonicus,graichen & recer,2024-11-08,2024,4.9,51,South America
523156131,Western Gull,Larus occidentalis,Rhys Marsh,2022-12-31,2022,4.9,42,North America
299586531,Barrow's Goldeneye,Bucephala islandica,Nora Papian,2021-01-18,2021,4.9,42,North America
106836911,Terek Sandpiper,Xenus cinereus,William Higgins,2018-06-10,2018,4.9,42,North America
383069571,Eurasian Coot,Fulica atra,Kakul Paul,2021-10-27,2021,4.9,31,Asia
582532401,Little Owl,Athene noctua,Juan Carlos Milán,2023-06-08,2023,4.9,42,Europe
394299201,Stork-billed Kingfisher,Pelargopsis capensis,Frank Chen,2021-12-08,2021,4.9,31,Asia
48440631,Osprey,Pandion haliaetus,Kris Perlberg,2017-01-26,2017,4.9,39,North America
468411351,Black-throated Gray Warbler,Setophaga nigrescens,Samuelle Simard-Provencal 🐋,2022-07-18,2022,4.9,111,North America
627372504,Golden-crowned Kinglet,Regulus satrapa,Devin Pitts,2024-12-10,2024,4.9,40,North America
467052321,Helmeted Guineafowl,Numida meleagris,Johannes Hogrefe,2022-06-30,2022,4.9,51,Africa
397688151,Light-mantled Albatross,Phoebetria palpebrata,Ryan Merrill,2021-11-30,2021,4.9,40,South America
312869271,Great Blue Heron (Great Blue),Ardea herodias [herodias Group],Liam Ragan,2021-03-01,2021,4.9,101,North America
413920091,Northern Saw-whet Owl,Aegolius acadicus,Suzy Wright,2022-02-07,2022,4.9,50,North America
124851921,Striated Heron,Butorides striata,Jorge Galván,2018-11-18,2018,4.9,21,South America
619978627,Spotted Pardalote,Pardalotus punctatus,Darren Hibberd,2024-06-03,2024,4.9,77,Australia
617709203,Yellow-tufted Honeyeater,Lichenostomus melanops,Jack Armstrong,2024-04-21,2024,4.9,73,Australia
274821691,Winter Wren,Troglodytes hiemalis,mark kraus,2020-10-25,2020,4.9,50,North America
119783031,Blue-bearded Helmetcrest,Oxypogon cyanolaemus,Chris Bell,2018-01-19,2018,4.9,21,South America
176645701,Red-necked Phalarope,Phalaropus lobatus,Darryl Ryan,2019-09-08,2019,4.9,108,North America
239678561,Australasian Darter,Anhinga novaehollandiae,Drew Davison,2020-05-30,2020,4.9,31,Australia
309975301,Pheasant Coucal,Centropus phasianinus,Rodney Appleby,2021-01-24,2021,4.9,31,Australia
386733681,White-sided Hillstar,Oreotrochilus leucopleurus,Benjamin Figueroa,2021-11-06,2021,4.9,62,South America
408409281,Pine Warbler,Setophaga pinus,Pavel Hanc,2022-01-22,2022,4.9,58,North America
89092011,Snow Partridge,Lerwa lerwa,Saurabh Sawant,2018-03-05,2018,4.9,21,Asia
110208751,Scaly Thrush (Scaly),Zoothera dauma dauma,Tsai-Yu WU,2016-06-03,2016,4.9,21,Asia
337276301,Daurian Starling,Agropsar sturninus,Dmitry Korobov,2021-05-10,2021,4.9,21,Asia
194678271,Great Barbet,Psilopogon virens,Dr. Pankaj Chibber,2019-12-21,2019,4.9,21,Asia
361632911,Painted Francolin,Francolinus pictus,Prabhakar Manjunath,2021-08-15,2021,4.9,40,Asia
507692721,Sirkeer Malkoha,Taccocua leschenaultii,Mahendra Hegde,2022-11-27,2022,4.9,21,Asia
63230091,Cerulean Warbler x Northern Parula (hybrid),Setophaga cerulea x americana,stoil Ivanov,2017-05-14,2017,4.9,40,North America
94228131,Worm-eating Warbler,Helmitheros vermivorum,Charles Lyon,2018-04-08,2018,4.9,40,North America
150033931,Eastern Phoebe,Sayornis phoebe,Allen Woodliffe,2019-04-09,2019,4.9,40,North America
196070341,Allen's Hummingbird,Selasphorus sasin,Kathleen Waldron,2019-12-29,2019,4.9,40,North America
286431841,Turquoise Cotinga,Cotinga ridgwayi,Mercedes Alpizar,2020-12-05,2020,4.9,51,North America
471310871,Upland Sandpiper,Bartramia longicauda,Dana Siefer,2022-07-30,2022,4.9,52,North America
450459241,Black-and-white Warbler,Mniotilta varia,Kade Damant,2022-05-18,2022,4.9,41,North America
347740821,Anna's Hummingbird,Calypte anna,Grace Oliver,2021-05-28,2021,4.9,79,North America
88476261,Black Redstart,Phoenicurus ochruros,Menderes Eyüboğlu,2017-10-25,2017,4.9,41,Asia
418643791,Grasshopper Sparrow,Ammodramus savannarum,Miriam Baril,2021-07-11,2021,4.9,41,North America
400424461,Pin-tailed Sandgrouse,Pterocles alchata,Alejandro Sanz,2020-09-14,2020,4.9,31,Europe
50946431,Broad-billed Hummingbird,Cynanthus latirostris,Evan Rasmussen,2017-03-05,2017,4.9,41,North America
84999151,Whooping Crane,Grus americana,Bill Morris,2018-01-22,2018,4.9,67,North America
65344551,Northern Bobwhite,Colinus virginianus,Chris Thomas,2017-08-06,2017,4.89,53,North America
315362071,Scaly-breasted Munia,Lonchura punctulata,Sayandeep Maity,2021-01-20,2021,4.89,71,Asia
615410157,Canada Goose,Branta canadensis,James Ancona,2024-02-27,2024,4.89,55,North America
399511851,Bat Falcon,Falco rufigularis,Chris Bick,2021-12-27,2021,4.89,256,North America
540213471,Snow Bunting,Plectrophenax nivalis,Manuel Fernandez-Bermejo,2023-02-27,2023,4.89,62,Europe
613304060,Southern Cassowary,Casuarius casuarius,Paul Kessler,2024-01-09,2024,4.89,108,Australia
601805701,Razorbill,Alca torda,Carina Kurz,2023-07-07,2023,4.89,45,Europe
466213831,Southern Lapwing,Vanellus chilensis,Tori Martel,2022-07-09,2022,4.89,53,North America
352860941,Gray-bellied Hawk,Accipiter poliogaster,Ramón  Moller Jensen,2021-07-07,2021,4.89,27,South America
350325391,Spectacled Tyrant,Hymenops perspicillatus,Elias Gonzalez,2021-06-20,2021,4.89,27,South America
573679721,Cattle Tyrant,Machetornis rixosa,Diego Castelli,2023-05-09,2023,4.89,27,South America
369982421,Barred Owl,Strix varia,Cynthia Crawford,2021-09-16,2021,4.89,62,North America
210914291,Baikal Teal,Sibirionetta formosa,yang yi hsien,2020-02-22,2020,4.89,28,Asia
523265951,Siberian Crane,Leucogeranus leucogeranus,Amir Modiri,2022-12-27,2022,4.89,28,Asia
137807111,Brown-winged Kingfisher,Pelargopsis amauroptera,Ajit Hota,2019-01-22,2019,4.89,37,Asia
147241561,Blue-capped Rock-Thrush,Monticola cinclorhyncha,jithesh pai,2019-03-25,2019,4.89,28,Asia
83374001,Collared Bush-Robin,Tarsiger johnstoniae,文傑 CHUNG,2018-01-16,2018,4.89,28,Asia
291095431,Ruddy Turnstone,Arenaria interpres,José Ramón Martínez,2020-12-26,2020,4.89,53,Europe
124396191,Black Bittern,Botaurus flavicollis,Dillen  Ng,2018-11-20,2018,4.89,38,Asia
206150681,Greater Kestrel,Falco rupicoloides,Markus Lilje,2015-05-07,2015,4.89,28,Africa
494331931,Sora,Porzana carolina,Trey Rogers,2022-10-16,2022,4.89,57,North America
90079171,European Goldfinch,Carduelis carduelis,James Taylor,2018-03-17,2018,4.89,62,Europe
532868401,Asian Woolly-necked Stork,Ciconia episcopus,Hemant Kumar,2023-02-04,2023,4.89,28,Asia
204500801,Icterine Warbler,Hippolais icterina,Bent Rønsholdt,2019-05-23,2019,4.89,27,Europe
414179791,Black Wheatear,Oenanthe leucura,Jose Pozo,2021-06-21,2021,4.89,27,Europe
84570561,Eastern Meadowlark,Sturnella magna,Shelley Rutkin,2018-01-29,2018,4.89,87,North America
265591431,Brown Booby,Sula leucogaster,Scott Fox,2020-09-25,2020,4.89,89,Australia
281601621,Lesser Kestrel,Falco naumanni,Ellen Askum,2017-05-02,2017,4.89,56,Europe
532885031,White's Thrush,Zoothera aurea,Roman Lo,2023-02-07,2023,4.89,35,Asia
88369151,South American Painted-Snipe,Nycticryphes semicollaris,Martín Toledo,2018-03-01,2018,4.89,27,South America
30584811,Regent Honeyeater,Anthochaera phrygia,Liam Murphy,2016-06-26,2016,4.89,38,Australia
627330217,Snowy Owl,Bubo scandiacus,Mark Noll,2024-12-04,2024,4.89,36,North America
626786150,Boreal Owl (Richardson's),Aegolius funereus richardsoni,Peter Mundale,2024-10-31,2024,4.89,44,North America
619839928,Common Eider,Somateria mollissima,Tomasz Wilk,2024-04-08,2024,4.89,35,Europe
624876186,Emperor Goose,Anser canagicus,Nick Ramsey,2024-06-08,2024,4.89,44,North America
387396671,Fox Sparrow,Passerella iliaca,Trish Gussler,2021-11-08,2021,4.89,44,North America
305062651,Lapland Longspur,Calcarius lapponicus,Ed Wransky,2021-02-06,2021,4.89,166,North America
281006441,Lincoln's Sparrow,Melospiza lincolnii,Simon Kiacz,2020-11-19,2020,4.89,46,North America
466619431,Least Bittern,Botaurus exilis,Sylvie Dionne,2022-07-11,2022,4.89,36,North America
365632161,Rufous-tailed Hummingbird,Amazilia tzacatl,Devon Bradley,2021-08-06,2021,4.89,75,South America
90010021,Resplendent Quetzal,Pharomachrus mocinno,Stu Elsom,2017-10-24,2017,4.89,110,North America
608794732,Gray-cheeked Thrush,Catharus minimus,Cathy Brown,2023-09-13,2023,4.89,66,North America
586485671,Peruvian Booby,Sula variegata,Saskia Hostens,2023-06-17,2023,4.89,36,South America
206949991,Streaked Shearwater,Calonectris leucomelas,Jodi Webber,2020-02-02,2020,4.89,35,Australia
282072341,Mountain Bluebird,Sialia currucoides,Jeff Bray,2020-11-22,2020,4.89,93,North America
245189431,Mississippi Kite,Ictinia mississippiensis,Byron Stone,2015-05-12,2015,4.89,45,North America
257240381,Baird's Sandpiper,Calidris bairdii,Gillian Smits,2020-08-22,2020,4.89,108,North America
500394701,Harlequin Duck,Histrionicus histrionicus,Sarah Lindgren,2022-11-02,2022,4.89,183,North America
181954171,Red Knot,Calidris canutus,Nathan Tea,2019-10-12,2019,4.89,70,North America
113405241,Black Tern,Chlidonias niger,Andrew Garland,2018-07-30,2018,4.89,38,North America
624670533,Winter Wren,Troglodytes hiemalis,Phillip Stosberg,2024-10-07,2024,4.89,36,North America
86731361,White-headed Woodpecker,Dryobates albolarvatus,Frank Lehman,2017-04-23,2017,4.89,38,North America
292635161,Purple Sandpiper,Calidris maritima,Nolan Pelland,2020-12-29,2020,4.89,38,North America
33943371,Keel-billed Toucan,Ramphastos sulfuratus,Oliver Burton,2016-02-25,2016,4.89,38,North America
87328311,Northern Pygmy-Owl,Glaucidium gnoma,David Zittin,2018-02-24,2018,4.89,83,North America
63703441,Pectoral Sandpiper,Calidris melanotos,Logan Lalonde,2016-08-30,2016,4.89,36,North America
170452621,Crag Chilia,Ochetorhynchus melanurus,Javier Pérez,2019-07-27,2019,4.89,63,South America
117224641,Ruby-topaz Hummingbird,Chrysolampis mosquitus,Daniel Orozco Montoya,2018-09-30,2018,4.89,63,South America
266383381,Blue-tufted Starthroat,Heliomaster furcifer,Sergio  Saldaña,2020-09-26,2020,4.89,35,South America
465607491,Monk Parakeet,Myiopsitta monachus,Jeff Osborne,2022-07-07,2022,4.89,38,North America
618492030,Great Xenops,Megaxenops parnaguae,Rodrigo Ferronato,2024-05-01,2024,4.89,47,South America
39845041,Scaled Quail,Callipepla squamata,Arlene Ripley,2016-11-13,2016,4.89,56,North America
472400261,Sedge Wren,Cistothorus stellaris,JamEs ParRis,2022-08-03,2022,4.89,56,North America
164418721,Andean Avocet,Recurvirostra andina,Eleuterio Ramirez,2015-08-22,2015,4.89,47,South America
614903778,Pileated Woodpecker,Dryocopus pileatus,Louise Courtemanche 🦅,2024-02-16,2024,4.89,55,North America
537625101,Great Blue Heron,Ardea herodias,Danielle Cooper,2023-02-20,2023,4.89,208,North America
85017591,Horned Lark,Eremophila alpestris,Bruce Van Valen,2018-02-06,2018,4.89,64,North America
213247501,Great Curassow,Crax rubra,Peter Arnold,2020-01-14,2020,4.89,66,North America
473349141,Purple Gallinule,Porphyrio martinica,Anne Ruben,2022-08-07,2022,4.89,130,North America
306693791,Dark-eyed Junco,Junco hyemalis,Maxima Gomez-Palmer,2020-12-15,2020,4.89,46,North America
237840431,Spot-breasted Wren,Pheugopedius maculipectus,Rolando Chávez,2016-08-20,2016,4.89,46,North America
554866161,White-winged Tern,Chlidonias leucopterus,Nathan  Ruser,2023-04-08,2023,4.89,27,Australia
393787741,Splendid Fairywren,Malurus splendens,Alfred & Hidi Lau,2021-12-06,2021,4.89,36,Australia
524228331,Great Blue Heron,Ardea herodias,Michael Roper,2023-01-14,2023,4.89,135,North America
619536821,Marsh Wren,Cistothorus palustris,Christopher Carlson,2024-05-24,2024,4.89,37,North America
614541330,Northern Saw-whet Owl,Aegolius acadicus,Matt Hoberg,2024-02-06,2024,4.89,44,North America
30206931,Olrog's Gull,Larus atlanticus,Pablo G. Fernández-Santiago,2016-06-12,2016,4.89,28,South America
600146601,Least Flycatcher,Empidonax minimus,Alan Knowles,2023-08-03,2023,4.89,37,North America
530094461,Sora,Porzana carolina,Sabine Jessen,2023-01-30,2023,4.89,55,North America
211970931,Florida Scrub-Jay,Aphelocoma coerulescens,Alec Hopping,2020-02-22,2020,4.89,46,North America
625301752,Black Scoter,Melanitta americana,Julie Paquette,2024-10-22,2024,4.89,98,North America
147276771,Green-backed Firecrown,Sephanoides sephaniodes,[Kokuko] Jorge Muñoz Novakovic,2019-03-24,2019,4.89,37,South America
69576411,Black-winged Kite,Elanus caeruleus,Heidi Ware Carlisle,2017-08-29,2017,4.88,26,Africa
621009132,Guira Cuckoo,Guira guira,Katia Oliveira,2024-06-28,2024,4.88,43,South America
252318671,Blue Grosbeak,Passerina caerulea,Scott Holt,2020-05-09,2020,4.88,52,North America
134348371,Nanday Parakeet,Aratinga nenday,Jim Collins,2019-01-10,2019,4.88,40,North America
111417751,African Houbara,Chlamydotis undulata,John George Richardson,2018-01-27,2018,4.88,25,Africa
119293991,Gray Kestrel,Falco ardosiaceus,Doris Guimond et Claude Gagnon,2018-09-24,2018,4.88,24,Africa
171837491,Festive Coquette,Lophornis chalybeus,Wild  Brazil,2019-08-02,2019,4.88,43,South America
390191391,Sentinel Rock-Thrush,Monticola explorator,Rick Bowers,2018-08-31,2018,4.88,25,Africa
